127.0.0.1 - - [03/Mar/2016:08:45:57 -0500] "GET / HTTP/1.1" 404 1004
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:54:34 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 200 12537
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:54:34 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:54:38 -0500] "GET /MANAGER_FITNESS/diets.html HTTP/1.1" 404 1056
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:04 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 200 4413
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 200 12537
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 200 874
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 200 9163
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 200 4879
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 200 91630
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 200 699
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 200 88582
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 200 14030
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 200 38597
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 200 5625
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 200 3106
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 200 54305
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 200 4321
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/menu-row-tail.gif HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/bg-tail.gif HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/logo.png HTTP/1.1" 200 28252
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/search-icon.png HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/search-bg.jpg HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/tabs-a.png HTTP/1.1" 200 9233
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/tabs-content-tail.gif HTTP/1.1" 200 673
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/tabs-bg.jpg HTTP/1.1" 200 20132
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/button-tail.gif HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/button-shadow.png HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/button-marker.png HTTP/1.1" 200 661
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:16 -0500] "GET /MANAGER_FITNESS/images/footer-tail.gif HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:17 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 200 6007
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:17 -0500] "GET /MANAGER_FITNESS/images/page2-img1.jpg HTTP/1.1" 200 18804
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:17 -0500] "GET /MANAGER_FITNESS/images/marker-1.gif HTTP/1.1" 200 70
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:17 -0500] "GET /MANAGER_FITNESS/images/row-bot-tail.gif HTTP/1.1" 200 155
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:18 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 6384
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:18 -0500] "GET /MANAGER_FITNESS/images/page3-img2.jpg HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:18 -0500] "GET /MANAGER_FITNESS/images/page3-img1.jpg HTTP/1.1" 200 10807
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:19 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 200 6072
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:19 -0500] "GET /MANAGER_FITNESS/images/page4-img1.jpg HTTP/1.1" 200 19937
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:19 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 200 4413
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:55:29 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:57:05 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:57:13 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:57:21 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:12:57:23 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:01:41 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 200 8310
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:01:41 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:02:20 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:02:25 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:02:25 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:10:04 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3506
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:10:04 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:10:04 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:10:04 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:10:04 -0500] "GET /MANAGER_FITNESS/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:51 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 8202
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:51 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:51 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:51 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:51 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:51 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:51 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:51 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:58 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:13:59 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:14:00 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:14:00 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:13:14:01 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:15:25 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:15:25 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:15:25 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:15:25 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:15:25 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:15:38 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:15:39 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:15:40 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:15:40 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:18:54 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:19:01 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 7605
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:19:01 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:19:01 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:19:01 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:19:01 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:19:01 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:19:01 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:26:49 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 200 8310
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/tabs-bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/tabs-content-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/search-bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/search-icon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/tabs-a.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/button-shadow.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/button-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/button-marker.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:20 -0500] "GET /MANAGER_FITNESS/images/footer-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:33 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:33 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 200 9310
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:33 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:33 -0500] "GET /MANAGER_FITNESS/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:41 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:41 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:43 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 2962
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:43 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:53 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:53 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:56 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:56 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:34:56 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:35:00 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:35:08 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:35:40 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:35:40 -0500] "GET /MANAGER_FITNESS/images/row-bot-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:35:40 -0500] "GET /MANAGER_FITNESS/images/marker-1.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:37:03 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 200 6015
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:37:03 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:37:03 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:37:03 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:37:57 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:37:57 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:38:42 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:42:52 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 200 3997
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:42:53 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:42:53 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:42:53 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:42:58 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:42:59 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 200 1593
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:43:00 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 2556
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:43:40 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:43:42 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:43:43 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:43:59 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:44:06 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:44:09 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:44:11 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:45:12 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:45:12 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:45:12 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:45:12 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:47:20 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:47:20 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:50:50 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 200 3587
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:50:50 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:50:50 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:50:50 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:30 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 200 3581
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:30 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:30 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:30 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:49 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:49 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:49 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:49 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:49 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 200 9310
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:49 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:49 -0500] "GET /MANAGER_FITNESS/images/bg-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:49 -0500] "GET /MANAGER_FITNESS/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:49 -0500] "GET /MANAGER_FITNESS/images/menu-row-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:51:51 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 200 3581
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:53:29 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:53:29 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:53:29 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:53:37 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:53:42 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:53:43 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 200 1581
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:53:46 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:22 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 2550
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:22 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:22 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:22 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:22 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:22 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
